2018-08-17 02:00:00,OL13F1i5014j2513,0 0 1 1 ,2 1 4 4 ,5 0 1 1 ,10 0 0 0 ,10 0 0 0 ,10 1 1 0 ,10 1 1 1 ,10 0 3 3 ,10 0 0 0 ,10 0 3 3 ,10 0 0 0 ,10 0 1 1 ,0 0 2 1 0 0 
2018-08-17 02:00:00,OL13F1i5055j2490,18 0 3 3 ,10 2 3 3 ,11 1 1 1 ,3 0 0 0 ,0 0 2 2 ,3 0 0 0 ,10 0 0 0 ,11 0 0 0 ,11 0 0 0 ,8 0 1 1 ,10 0 0 0 ,10 0 0 0 ,1 0 0 0 2 1 
2018-08-17 02:00:00,OL13F1i5037j2536,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,4 0 0 0 ,3 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 0 1 0 0 0 
2018-08-17 02:00:00,OL13F1i5070j2494,0 0 1 1 ,1 2 3 1 ,3 5 4 3 ,0 5 1 0 ,3 0 0 0 ,6 0 2 2 ,6 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 0 1 
2018-08-17 02:00:00,OL13F1i5072j2499,0 0 2 2 ,2 2 2 2 ,2 1 1 1 ,4 0 0 0 ,6 0 1 1 ,1 0 1 1 ,2 0 0 0 ,1 0 2 2 ,0 0 1 1 ,1 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 1 0 0 
2018-08-17 02:00:00,OL13F1i5062j2521,22 0 0 0 ,30 0 0 0 ,50 0 0 0 ,20 0 0 0 ,30 0 0 0 ,11 0 1 1 ,12 0 1 1 ,5 0 0 0 ,4 0 2 2 ,5 0 0 0 ,1 0 1 1 ,0 0 1 1 ,0 0 0 1 1 0 
2018-08-17 02:00:00,OL13F1i5060j2527,0 0 1 1 ,3 0 0 0 ,0 0 4 4 ,2 0 2 2 ,11 0 0 0 ,5 4 2 0 ,10 0 3 3 ,0 1 1 1 ,1 0 3 2 ,6 1 3 4 ,5 0 1 1 ,0 0 0 0 ,0 4 0 0 1 0 
2018-08-17 02:00:00,OL13F1i5068j2507,20 0 1 1 ,27 1 1 1 ,20 0 0 0 ,4 0 4 4 ,12 0 0 0 ,17 0 0 0 ,10 0 0 0 ,10 0 1 1 ,10 0 0 0 ,8 0 0 0 ,2 0 0 0 ,10 0 0 0 ,0 0 0 0 2 1 
2018-08-17 02:00:00,OL13F1i5063j2498,0 0 2 2 ,1 0 0 0 ,0 0 0 0 ,1 0 1 1 ,1 0 0 0 ,6 0 0 0 ,10 0 0 0 ,8 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 0 0 
2018-08-17 02:00:00,OL13F1i5054j2494,17 0 0 0 ,6 0 0 0 ,3 0 0 0 ,0 0 0 0 ,3 0 0 0 ,5 0 0 0 ,1 0 0 0 ,12 0 0 0 ,6 0 1 1 ,11 0 0 0 ,3 0 0 0 ,0 0 0 0 ,1 0 0 1 0 0 
2018-08-17 02:00:00,OL13F1i5048j2505,18 4 2 2 ,6 0 0 0 ,8 0 0 0 ,0 0 1 1 ,1 5 1 0 ,1 0 0 0 ,0 0 2 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 0 1 
2018-08-17 02:00:00,OL13F1i5055j2499,39 12 4 3 ,22 10 3 3 ,30 11 4 4 ,10 12 1 1 ,5 10 0 0 ,6 16 4 2 ,10 12 4 4 ,16 10 3 3 ,8 11 1 1 ,8 1 0 0 ,13 0 1 1 ,17 0 1 1 ,2 4 2 4 1 2 
2018-08-17 02:00:00,OL13F1i5061j2485,11 1 2 2 ,4 0 0 0 ,6 0 1 1 ,6 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,5 0 0 0 ,3 0 0 0 ,10 0 1 1 ,2 0 0 0 ,2 0 0 0 ,0 0 0 0 0 2 
2018-08-17 02:00:00,OL13F1i5065j2517,4 0 1 1 ,8 0 1 1 ,6 0 0 0 ,6 0 0 0 ,6 0 1 1 ,1 6 4 2 ,3 4 1 0 ,2 0 0 0 ,4 1 2 2 ,10 0 0 0 ,1 0 1 1 ,6 0 0 0 ,0 3 3 1 0 0 
2018-08-17 02:00:00,OL13F1i5070j2512,8 0 0 0 ,5 1 1 1 ,5 0 1 1 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,6 0 0 0 ,12 0 0 0 ,12 4 2 1 ,2 0 0 0 0 0 
2018-08-17 02:00:00,OL13F1i5046j2499,11 0 2 2 ,1 0 1 1 ,8 0 1 1 ,5 0 2 2 ,0 0 1 1 ,0 0 2 2 ,0 0 2 2 ,0 0 1 1 ,0 0 0 0 ,4 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 1 1 1 1 
2018-08-17 02:00:00,OL13F1i5046j2493,20 0 0 0 ,11 0 4 4 ,12 0 5 5 ,12 0 0 0 ,2 0 2 2 ,8 0 1 1 ,15 0 4 4 ,1 0 1 1 ,2 0 0 0 ,6 0 0 0 ,2 0 1 1 ,5 0 1 1 ,1 0 0 3 0 0 
2018-08-17 02:00:00,OL13F1i5046j2526,4 5 5 2 ,5 6 3 1 ,5 0 2 2 ,6 0 1 1 ,4 0 0 0 ,6 11 6 4 ,0 2 3 1 ,2 10 1 1 ,0 4 2 1 ,0 2 2 1 ,0 8 2 2 ,0 2 3 3 ,1 0 0 1 1 0 
2018-08-17 02:00:00,OL13F1i5042j2535,20 0 0 0 ,17 0 1 1 ,5 0 4 4 ,8 0 0 0 ,4 2 1 0 ,17 2 3 2 ,2 0 2 2 ,0 0 2 1 ,8 0 0 1 ,8 0 0 0 ,10 0 0 0 ,3 0 0 0 ,0 0 0 0 0 0 
2018-08-17 02:00:00,OL13F1i5086j2496,3 0 0 0 ,5 0 1 1 ,4 0 0 0 ,8 0 1 1 ,2 0 0 0 ,2 0 0 0 ,0 0 1 1 ,0 0 1 1 ,0 0 0 0 ,0 0 1 1 ,2 0 0 0 ,0 0 0 0 ,0 0 0 2 1 1 
2018-08-17 02:00:00,OL13F1i5037j2518,0 2 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,10 1 1 0 ,3 1 2 1 ,0 0 0 0 ,0 0 0 0 ,4 0 0 0 ,0 0 0 0 0 0 
2018-08-17 02:00:00,OL13F1i5065j2513,227 2 12 12 ,203 6 6 6 ,267 6 8 6 ,312 1 12 12 ,273 0 8 8 ,271 1 4 4 ,344 2 10 10 ,285 11 30 27 ,178 29 27 27 ,140 2 5 5 ,123 0 1 1 ,54 0 0 0 ,0 0 0 0 0 0 
2018-08-17 02:00:00,OL13F1i5052j2492,1 0 1 1 ,0 0 0 0 ,3 3 1 0 ,2 0 0 0 ,2 0 0 0 ,5 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,1 2 1 0 ,0 0 0 0 ,0 1 0 0 0 0 
