2018-08-10 02:00:00,OL13F1i5014j2513,0 0 1 1 ,0 0 0 0 ,0 0 2 2 ,0 1 1 1 ,0 0 0 0 ,0 0 2 2 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,1 1 1 1 ,0 0 0 0 ,0 0 4 4 ,0 1 1 0 1 1 
2018-08-10 02:00:00,OL13F1i5055j2490,5 0 0 0 ,4 1 2 2 ,1 0 2 2 ,5 0 0 0 ,11 0 0 0 ,11 0 0 0 ,10 0 0 0 ,11 0 0 0 ,12 0 0 0 ,10 0 0 0 ,5 0 0 0 ,0 1 1 1 ,0 0 0 0 0 0 
2018-08-10 02:00:00,OL13F1i5037j2536,11 10 0 0 ,3 10 0 0 ,2 4 0 0 ,1 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,2 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 0 0 0 0 
2018-08-10 02:00:00,OL13F1i5070j2494,2 3 2 1 ,18 2 1 1 ,20 0 1 1 ,10 0 1 1 ,5 0 1 1 ,6 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 2 3 ,0 0 0 0 ,0 0 0 0 ,0 1 0 2 0 1 
2018-08-10 02:00:00,OL13F1i5072j2499,16 0 0 0 ,3 0 0 0 ,5 0 1 1 ,2 0 2 2 ,2 0 2 2 ,1 0 1 1 ,1 0 0 0 ,4 0 1 1 ,17 0 1 0 ,10 0 0 1 ,11 0 0 0 ,12 0 0 0 ,2 2 0 1 0 0 
2018-08-10 02:00:00,OL13F1i5062j2521,8 0 0 0 ,16 0 1 1 ,27 0 0 0 ,15 0 1 1 ,4 0 1 1 ,6 0 0 0 ,5 0 1 1 ,2 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 0 0 0 ,3 0 0 0 ,0 0 1 1 1 1 
2018-08-10 02:00:00,OL13F1i5060j2527,3 1 3 3 ,1 1 2 2 ,4 4 1 0 ,12 0 2 2 ,11 0 3 3 ,3 0 0 0 ,0 0 0 0 ,0 0 1 1 ,1 0 1 1 ,0 0 1 1 ,0 0 0 0 ,2 0 0 0 ,2 0 0 0 2 0 
2018-08-10 02:00:00,OL13F1i5068j2507,3 0 1 1 ,0 0 0 0 ,0 0 1 1 ,0 0 2 2 ,3 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 1 1 ,0 0 1 1 ,1 2 0 0 0 0 
2018-08-10 02:00:00,OL13F1i5063j2498,5 0 2 2 ,2 0 0 0 ,2 2 1 0 ,0 1 3 4 ,4 0 0 0 ,3 0 0 0 ,1 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 0 0 ,0 0 1 1 ,3 0 0 0 ,0 0 0 0 0 0 
2018-08-10 02:00:00,OL13F1i5054j2494,32 0 0 0 ,16 1 1 1 ,13 0 0 0 ,11 0 0 0 ,10 0 0 0 ,12 0 0 0 ,10 0 0 0 ,10 0 0 0 ,10 0 0 0 ,12 0 0 0 ,10 2 2 1 ,10 0 0 0 ,0 2 0 0 1 0 
2018-08-10 02:00:00,OL13F1i5048j2505,13 0 0 0 ,15 0 0 0 ,12 0 0 0 ,11 0 1 1 ,12 0 0 0 ,10 0 0 0 ,13 0 1 1 ,12 0 0 0 ,12 0 0 0 ,12 0 0 0 ,15 0 0 0 ,12 0 0 0 ,0 0 1 0 0 1 
2018-08-10 02:00:00,OL13F1i5055j2499,46 3 5 3 ,24 0 0 0 ,27 0 1 1 ,16 0 4 4 ,8 0 0 0 ,24 5 3 2 ,15 0 1 1 ,8 0 2 2 ,4 0 1 1 ,10 2 2 2 ,1 1 1 1 ,8 0 1 1 ,3 2 2 3 1 3 
