2018-08-21 02:00:00,OL13F1i5014j2513,0 0 3 3 ,6 0 0 0 ,6 0 1 1 ,4 0 0 0 ,2 0 1 1 ,0 0 2 2 ,0 0 1 1 ,1 0 3 3 ,0 0 2 2 ,0 0 2 2 ,4 0 2 2 ,10 0 0 0 ,1 1 0 1 1 0 
2018-08-21 02:00:00,OL13F1i5055j2490,25 0 0 0 ,20 0 0 0 ,22 0 0 0 ,25 0 0 0 ,22 0 0 0 ,18 0 0 0 ,22 0 0 0 ,20 0 1 1 ,20 0 0 0 ,18 0 0 0 ,20 0 0 0 ,20 0 0 0 ,0 0 0 0 0 0 
2018-08-21 02:00:00,OL13F1i5037j2536,3 0 0 0 ,3 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 1 0 ,2 0 0 0 ,1 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 0 0 
2018-08-21 02:00:00,OL13F1i5070j2494,0 0 0 0 ,3 0 3 3 ,2 0 0 0 ,1 0 0 0 ,1 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,1 0 2 2 ,0 0 1 1 ,0 0 0 0 ,0 1 2 1 1 1 
2018-08-21 02:00:00,OL13F1i5072j2499,8 0 0 0 ,18 0 2 2 ,32 0 1 1 ,30 0 2 2 ,20 0 1 1 ,22 0 0 0 ,25 0 0 0 ,16 0 0 0 ,10 0 0 0 ,10 0 0 0 ,10 0 2 2 ,10 0 0 0 ,0 0 0 0 0 1 
2018-08-21 02:00:00,OL13F1i5062j2521,16 0 0 0 ,17 0 0 0 ,12 0 3 3 ,2 0 0 0 ,0 0 0 0 ,2 0 0 0 ,10 0 1 1 ,10 0 0 0 ,10 0 1 1 ,10 0 0 0 ,13 5 1 0 ,10 0 0 0 ,0 1 0 0 0 0 
2018-08-21 02:00:00,OL13F1i5060j2527,10 0 0 0 ,10 1 2 2 ,6 0 0 0 ,1 1 2 2 ,0 0 2 2 ,3 0 2 2 ,0 0 0 0 ,1 2 2 0 ,3 3 2 2 ,2 6 4 3 ,1 0 0 0 ,0 0 1 1 ,1 2 0 0 2 0 
2018-08-21 02:00:00,OL13F1i5068j2507,2 0 0 0 ,0 0 0 0 ,0 0 2 2 ,0 0 0 0 ,8 0 0 0 ,11 0 0 0 ,0 0 0 0 ,0 1 2 2 ,0 0 0 0 ,0 0 0 0 ,0 1 4 2 ,0 0 0 1 ,0 0 1 0 0 0 
2018-08-21 02:00:00,OL13F1i5063j2498,12 1 4 4 ,11 0 0 0 ,8 0 0 0 ,3 0 2 2 ,0 0 0 0 ,2 0 1 1 ,1 0 1 1 ,0 0 0 0 ,2 0 0 0 ,2 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 2 0 1 0 1 
2018-08-21 02:00:00,OL13F1i5054j2494,8 0 0 0 ,2 0 1 1 ,4 0 0 0 ,10 0 0 0 ,1 0 0 0 ,6 0 2 2 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 ,1 0 0 0 ,1 1 1 0 0 0 
