2018-08-01 02:00:00,OL13F1i5014j2513,3 0 0 0 ,0 0 1 1 ,0 0 2 2 ,0 1 1 1 ,0 0 3 3 ,0 0 1 1 ,0 0 1 1 ,1 0 0 0 ,0 1 1 1 ,0 2 2 0 ,0 1 0 1 ,0 0 0 0 ,0 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5055j2490,10 0 0 0 ,2 0 0 0 ,2 0 0 0 ,0 1 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,3 0 0 0 ,6 0 0 0 ,3 0 0 0 ,0 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5037j2536,11 0 0 0 ,8 0 0 0 ,2 0 1 1 ,3 0 0 0 ,5 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,4 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 1 0 0 
2018-08-01 02:00:00,OL13F1i5070j2494,0 0 2 2 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,1 1 1 1 ,10 0 0 0 ,12 0 0 0 ,10 0 0 0 ,10 0 1 1 ,10 0 0 0 ,11 0 1 1 ,8 0 0 0 ,0 1 1 1 1 1 
2018-08-01 02:00:00,OL13F1i5072j2499,4 0 2 2 ,5 0 2 2 ,6 0 0 0 ,0 0 0 0 ,1 0 0 0 ,5 0 2 2 ,3 0 1 1 ,3 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,3 1 1 0 ,0 0 0 0 0 1 
2018-08-01 02:00:00,OL13F1i5062j2521,8 0 2 2 ,3 0 0 0 ,0 0 2 2 ,0 0 0 0 ,2 0 0 0 ,4 0 0 0 ,3 0 0 0 ,2 0 0 0 ,1 0 0 0 ,2 0 0 0 ,11 0 1 1 ,10 0 0 0 ,0 0 0 1 0 0 
2018-08-01 02:00:00,OL13F1i5060j2527,2 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 1 1 ,1 0 3 3 ,1 0 1 1 ,0 1 3 3 ,1 0 0 0 ,8 0 0 0 ,2 0 0 0 ,0 0 0 0 ,3 1 4 3 ,0 3 2 5 1 1 
2018-08-01 02:00:00,OL13F1i5068j2507,0 0 2 2 ,0 0 0 0 ,3 0 1 1 ,6 0 0 0 ,10 0 0 0 ,0 0 1 1 ,0 1 1 0 ,0 5 2 1 ,0 1 0 1 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5063j2498,2 0 0 0 ,1 0 0 0 ,2 0 0 0 ,0 0 0 0 ,3 0 0 0 ,1 0 2 2 ,0 2 1 0 ,0 4 2 3 ,0 0 1 1 ,1 0 1 1 ,1 0 2 2 ,0 0 0 0 ,0 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5054j2494,17 0 0 0 ,15 1 1 0 ,10 0 0 0 ,10 0 0 0 ,12 0 1 1 ,12 0 0 0 ,15 0 0 0 ,13 0 0 0 ,11 0 0 0 ,15 0 0 0 ,10 0 0 0 ,10 0 0 0 ,1 0 0 0 1 0 
2018-08-01 02:00:00,OL13F1i5048j2505,17 0 0 0 ,12 0 0 0 ,13 0 0 0 ,3 1 3 3 ,0 0 0 0 ,5 0 2 2 ,3 0 0 0 ,6 0 0 0 ,8 0 1 1 ,12 0 0 0 ,12 0 0 0 ,10 0 0 0 ,0 1 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5055j2499,17 6 3 2 ,20 5 4 2 ,30 5 6 4 ,24 11 4 3 ,22 3 3 3 ,16 2 1 1 ,32 0 1 1 ,18 0 0 0 ,8 0 2 2 ,1 1 2 3 ,17 0 1 1 ,2 0 2 2 ,2 2 2 1 1 0 
2018-08-01 02:00:00,OL13F1i5061j2485,4 0 0 0 ,4 0 0 0 ,2 0 0 0 ,0 0 0 0 ,6 0 0 0 ,6 0 0 0 ,4 0 1 1 ,6 0 1 1 ,2 0 1 1 ,1 0 0 0 ,1 1 1 1 ,1 0 0 0 ,1 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5065j2517,18 0 1 1 ,12 0 2 2 ,12 0 2 2 ,12 0 0 0 ,6 1 1 1 ,3 0 1 1 ,8 0 0 0 ,12 0 0 0 ,1 1 1 0 ,6 0 0 0 ,5 0 1 1 ,2 0 0 0 ,0 1 1 2 0 0 
2018-08-01 02:00:00,OL13F1i5070j2512,0 0 1 1 ,3 0 1 0 ,0 2 2 1 ,0 6 1 0 ,0 0 1 1 ,1 0 0 0 ,0 0 1 1 ,4 0 0 0 ,4 1 1 1 ,0 1 2 2 ,0 0 0 0 ,0 0 0 0 ,0 0 0 1 0 2 
2018-08-01 02:00:00,OL13F1i5046j2499,4 0 2 2 ,0 0 0 0 ,0 0 2 2 ,6 0 2 3 ,3 0 2 2 ,11 0 1 1 ,6 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 0 0 
2018-08-01 02:00:00,OL13F1i5046j2493,13 0 1 1 ,17 0 2 2 ,15 0 1 1 ,17 0 3 2 ,12 0 1 2 ,16 0 3 3 ,15 0 2 2 ,22 0 3 3 ,22 0 1 1 ,17 0 1 1 ,12 0 2 2 ,20 0 1 1 ,1 1 3 1 1 3 
