2018-08-02 02:00:00,OL13F1i5014j2513,0 1 4 4 ,0 0 3 3 ,0 0 0 0 ,0 1 3 3 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 ,8 0 1 1 ,0 0 2 0 1 0 
2018-08-02 02:00:00,OL13F1i5055j2490,0 0 2 2 ,0 0 0 0 ,6 0 1 1 ,0 0 0 0 ,6 3 1 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,1 0 0 0 ,5 0 1 1 ,0 0 0 1 0 0 
2018-08-02 02:00:00,OL13F1i5037j2536,4 1 0 1 ,2 0 0 0 ,0 0 0 0 ,3 0 0 0 ,3 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 1 1 ,4 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 0 0 
2018-08-02 02:00:00,OL13F1i5070j2494,10 5 3 2 ,13 0 2 2 ,10 0 0 0 ,10 0 0 0 ,4 0 1 1 ,0 0 0 0 ,1 0 0 0 ,2 0 0 0 ,1 2 2 2 ,1 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 0 0 
2018-08-02 02:00:00,OL13F1i5072j2499,6 0 0 0 ,12 1 4 4 ,20 0 2 2 ,22 0 0 0 ,13 0 1 1 ,18 0 0 0 ,10 0 1 1 ,1 0 0 0 ,5 0 1 1 ,0 0 1 1 ,0 0 1 1 ,1 0 0 0 ,2 0 2 1 1 0 
2018-08-02 02:00:00,OL13F1i5062j2521,20 0 1 1 ,12 0 1 1 ,10 0 1 1 ,13 0 0 0 ,4 0 0 0 ,4 0 1 1 ,13 0 2 2 ,11 0 0 0 ,1 0 0 0 ,4 0 1 0 ,10 0 0 1 ,5 0 0 0 ,2 0 0 0 1 0 
2018-08-02 02:00:00,OL13F1i5060j2527,8 0 6 5 ,3 0 3 3 ,0 0 2 1 ,1 1 2 2 ,2 0 1 1 ,0 0 1 1 ,2 0 1 1 ,0 0 1 1 ,1 0 0 0 ,1 0 1 1 ,3 1 4 4 ,1 0 1 1 ,2 1 0 0 0 0 
2018-08-02 02:00:00,OL13F1i5068j2507,1 0 0 0 ,1 0 2 2 ,2 0 2 2 ,1 0 1 1 ,0 0 0 0 ,3 0 0 0 ,2 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 1 0 0 0 
2018-08-02 02:00:00,OL13F1i5063j2498,0 0 0 0 ,1 0 1 1 ,1 3 2 1 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,2 0 1 1 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 0 1 0 0 
2018-08-02 02:00:00,OL13F1i5054j2494,12 0 0 0 ,12 0 1 0 ,15 0 0 0 ,12 0 0 0 ,10 5 1 1 ,10 0 0 0 ,11 0 0 0 ,10 0 0 0 ,11 0 0 0 ,20 0 0 0 ,10 0 0 0 ,10 0 0 0 ,0 0 0 0 0 0 
