2018-08-09 02:00:00,OL13F1i5014j2513,0 3 6 5 ,0 0 0 0 ,2 1 1 1 ,0 0 0 0 ,0 0 1 1 ,0 0 1 1 ,0 0 1 1 ,0 0 1 1 ,0 2 4 4 ,0 0 1 1 ,3 0 0 0 ,8 0 0 0 ,0 0 2 3 1 1 
2018-08-09 02:00:00,OL13F1i5055j2490,2 0 0 0 ,5 0 1 1 ,0 0 0 0 ,3 0 0 0 ,2 1 1 1 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 0 0 
2018-08-09 02:00:00,OL13F1i5037j2536,1 0 0 0 ,1 0 0 0 ,0 0 0 0 ,6 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 0 0 0 0 
2018-08-09 02:00:00,OL13F1i5070j2494,0 0 1 1 ,2 0 0 0 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 2 2 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 0 0 
2018-08-09 02:00:00,OL13F1i5072j2499,10 0 3 3 ,13 3 2 0 ,12 0 1 1 ,29 0 0 0 ,32 0 1 1 ,29 0 0 0 ,20 0 0 0 ,18 0 0 0 ,16 0 0 0 ,15 0 1 1 ,15 1 2 2 ,12 0 0 0 ,0 1 5 0 0 0 
2018-08-09 02:00:00,OL13F1i5062j2521,10 0 0 0 ,10 0 0 0 ,2 0 0 0 ,3 0 2 2 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 4 3 ,0 0 0 0 ,0 0 0 0 ,1 0 0 0 ,3 0 1 1 ,0 0 0 0 1 0 
2018-08-09 02:00:00,OL13F1i5060j2527,1 0 0 0 ,2 0 0 0 ,0 0 2 2 ,6 0 4 4 ,0 0 1 1 ,0 1 1 0 ,1 1 1 1 ,2 1 2 2 ,1 0 0 0 ,1 1 3 3 ,0 0 0 0 ,1 0 1 1 ,0 0 0 0 1 1 
2018-08-09 02:00:00,OL13F1i5068j2507,0 0 1 1 ,1 0 1 1 ,4 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 1 1 0 ,1 0 0 1 ,0 0 0 0 ,0 0 1 1 ,0 0 1 1 ,0 0 0 0 ,0 0 3 3 ,0 0 0 0 0 0 
2018-08-09 02:00:00,OL13F1i5063j2498,1 2 1 1 ,0 0 0 0 ,2 0 0 0 ,1 0 0 0 ,2 0 0 0 ,2 0 2 2 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 0 0 ,2 0 0 0 0 1 
2018-08-09 02:00:00,OL13F1i5054j2494,35 0 0 0 ,22 2 2 1 ,25 0 0 0 ,13 0 1 1 ,12 0 0 0 ,18 0 0 0 ,12 0 1 1 ,10 0 0 0 ,12 0 0 0 ,10 0 0 0 ,10 1 2 1 ,10 0 0 0 ,1 0 0 0 0 0 
