2018-08-03 02:00:00,OL13F1i5014j2513,1 0 1 1 ,6 0 1 1 ,6 0 0 0 ,12 0 0 0 ,4 1 5 5 ,0 0 0 0 ,0 0 3 3 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 1 1 ,0 0 0 0 1 0 
2018-08-03 02:00:00,OL13F1i5055j2490,3 0 0 0 ,6 0 1 1 ,0 0 0 0 ,5 0 0 0 ,3 0 0 0 ,0 0 1 1 ,4 0 0 0 ,6 0 0 0 ,0 0 0 0 ,0 0 0 0 ,3 0 0 0 ,0 0 0 0 ,1 1 0 0 0 0 
2018-08-03 02:00:00,OL13F1i5037j2536,1 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 6 3 1 ,1 5 2 0 ,1 0 0 0 ,0 0 0 0 ,1 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 0 0 
2018-08-03 02:00:00,OL13F1i5070j2494,11 0 2 2 ,8 0 3 3 ,2 0 0 0 ,0 0 1 1 ,2 0 0 0 ,8 0 0 0 ,2 0 1 1 ,1 0 0 0 ,0 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 1 0 0 
2018-08-03 02:00:00,OL13F1i5072j2499,8 1 3 3 ,10 2 3 2 ,1 0 1 1 ,2 0 1 1 ,6 0 3 3 ,6 0 0 0 ,3 5 2 1 ,5 0 4 4 ,1 0 3 3 ,1 0 0 0 ,1 0 0 0 ,1 0 0 0 ,0 0 1 0 0 2 
2018-08-03 02:00:00,OL13F1i5062j2521,11 0 1 1 ,12 0 2 2 ,3 0 3 3 ,6 0 0 0 ,3 0 0 0 ,3 0 1 1 ,2 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 0 0 ,1 0 1 1 ,0 0 1 1 ,0 1 0 0 0 0 
2018-08-03 02:00:00,OL13F1i5060j2527,6 0 1 1 ,0 0 1 1 ,0 3 1 0 ,3 0 0 0 ,5 5 2 2 ,0 0 6 6 ,4 3 3 3 ,4 0 2 2 ,0 0 1 1 ,0 0 3 3 ,1 0 3 3 ,3 1 2 1 ,1 0 1 2 1 2 
2018-08-03 02:00:00,OL13F1i5068j2507,5 0 1 1 ,0 0 0 0 ,0 0 0 0 ,0 0 2 2 ,6 1 2 2 ,5 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,2 0 0 0 ,0 0 2 0 0 0 
2018-08-03 02:00:00,OL13F1i5063j2498,0 0 0 0 ,1 3 1 1 ,1 0 0 0 ,0 4 3 1 ,0 1 2 1 ,6 1 2 1 ,2 1 2 0 ,6 5 2 0 ,0 5 1 0 ,4 4 1 0 ,1 1 0 0 ,0 0 0 0 ,0 0 0 0 3 2 
2018-08-03 02:00:00,OL13F1i5054j2494,8 0 0 0 ,10 0 2 2 ,2 0 2 2 ,1 0 0 0 ,5 0 0 0 ,1 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 ,0 0 0 0 0 0 
